DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/01/2018,5:45,BRONX,10456,40.832706,-73.90506,"(40.832706, -73.90506)",3 AVENUE                        ,EAST 169 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,,,,3821011,TAXI,PASSENGER VEHICLE,,,
01/01/2018,5:49,,,40.68175,-73.96748,"(40.68175, -73.96748)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3824356,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2018,5:50,,,40.671757,-73.919716,"(40.671757, -73.919716)",PARK PLACE                      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3825391,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,6:00,BROOKLYN,11236,40.634945,-73.88792,"(40.634945, -73.88792)",,,9910      SEAVIEW AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821847,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,6:00,QUEENS,11354,40.768166,-73.82422,"(40.768166, -73.82422)",PARSONS BOULEVARD               ,33 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3820158,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,6:00,QUEENS,11432,,,,,,169-65    GRAND CENTRAL PARKWAY         ,0,0,0,0,0,0,0,0,Fatigued/Drowsy,,,,,3819174,PASSENGER VEHICLE,,,,
01/01/2018,6:05,BROOKLYN,11206,40.707493,-73.94153,"(40.707493, -73.94153)",MONTROSE AVENUE                 ,HUMBOLDT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3819038,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,6:07,BROOKLYN,11234,40.635185,-73.92862,"(40.635185, -73.92862)",UTICA AVENUE                    ,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3820948,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,6:10,BROOKLYN,11236,40.635017,-73.891075,"(40.635017, -73.891075)",,,1946      ROCKAWAY PARKWAY              ,0,0,0,0,0,0,0,0,,,,,,3821728,,,,,
01/01/2018,6:10,BROOKLYN,11221,40.685234,-73.92654,"(40.685234, -73.92654)",HANCOCK STREET                  ,PATCHEN AVENUE,,2,0,0,0,0,0,2,0,Unspecified,,,,,3822844,PASSENGER VEHICLE,,,,
01/01/2018,6:20,BROOKLYN,11210,40.617023,-73.94686,"(40.617023, -73.94686)",,,2801      AVENUE N                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3820927,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
01/01/2018,6:48,,,40.681076,-73.8811,"(40.681076, -73.8811)",FULTON STREET                   ,,,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3820852,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,6:55,MANHATTAN,10019,,,,WEST 54 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3821874,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
01/01/2018,7:00,STATEN ISLAND,10306,40.553486,-74.13179,"(40.553486, -74.13179)",HYLAN BOULEVARD                 ,JUSTIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3819056,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,7:00,,,40.726097,-73.76198,"(40.726097, -73.76198)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3819173,PICK-UP TRUCK,,,,
01/01/2018,7:11,,,40.828114,-73.93107,"(40.828114, -73.93107)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,,,,,3818651,PASSENGER VEHICLE,,,,
01/01/2018,7:15,,,40.694454,-73.99888,"(40.694454, -73.99888)",BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,Unspecified,,,,3828262,TK,SPORT UTILITY / STATION WAGON,,,
01/01/2018,7:18,,,40.828114,-73.93107,"(40.828114, -73.93107)",MAJOR DEEGAN EXPRESSWAY         ,,,3,0,0,0,0,0,3,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3820902,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/01/2018,7:40,QUEENS,11368,40.73747,-73.86305,"(40.73747, -73.86305)",,,97-27     57 AVENUE                     ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3819286,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
01/01/2018,7:50,MANHATTAN,10003,40.728504,-73.987755,"(40.728504, -73.987755)",,,131       2 AVENUE                      ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3819019,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,7:50,,,40.75855,-73.82964,"(40.75855, -73.82964)",MAIN STREET                     ,41 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3820297,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,7:50,,,40.756325,-73.803604,"(40.756325, -73.803604)",163 STREET                      ,,,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,Unspecified,,,,3820296,PASSENGER VEHICLE,MOTORCYCLE,,,
01/01/2018,7:51,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3820850,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,8:00,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3820936,SPORT UTILITY / STATION WAGON,TK,,,
01/01/2018,8:00,QUEENS,11365,40.748535,-73.79483,"(40.748535, -73.79483)",,,48-06     FRESH MEADOW LANE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3820397,PASSENGER VEHICLE,,,,
01/01/2018,8:00,,,40.710155,-73.959984,"(40.710155, -73.959984)",BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3819042,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,8:10,MANHATTAN,10034,40.8651,-73.92189,"(40.8651, -73.92189)",SHERMAN AVENUE                  ,WEST 204 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3821130,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
01/01/2018,8:15,BRONX,10456,40.833664,-73.902504,"(40.833664, -73.902504)",,,1363      FULTON AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3821075,PASSENGER VEHICLE,,,,
01/01/2018,8:15,QUEENS,11418,40.699696,-73.82126,"(40.699696, -73.82126)",130 STREET                      ,89 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3820980,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,8:20,BROOKLYN,11231,40.67641,-74.00104,"(40.67641, -74.00104)",HAMILTON AVENUE                 ,CLINTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3820551,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,8:20,BROOKLYN,11221,40.691353,-73.92142,"(40.691353, -73.92142)",LINDEN STREET                   ,BUSHWICK AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3820877,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,8:24,,,40.68327,-73.95016,"(40.68327, -73.95016)",NOSTRAND AVENUE                 ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3822070,SPORT UTILITY / STATION WAGON,,,,
01/01/2018,8:26,QUEENS,11364,40.74328,-73.74478,"(40.74328, -73.74478)",73 AVENUE                       ,230 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3818620,PASSENGER VEHICLE,,,,
01/01/2018,8:40,,,40.72853,-73.90941,"(40.72853, -73.90941)",LONG ISLAND EXPRESSWAY (CDR)    ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3818625,PASSENGER VEHICLE,,,,
01/01/2018,8:45,QUEENS,11434,40.68775,-73.79039,"(40.68775, -73.79039)",157 STREET                      ,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,,,,,3819178,PASSENGER VEHICLE,,,,
01/01/2018,8:45,,,40.69773,-73.81409,"(40.69773, -73.81409)",VAN WYCK EXPWY                  ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3820975,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/01/2018,8:50,BRONX,10469,40.862766,-73.843445,"(40.862766, -73.843445)",MACE AVENUE                     ,EASTCHESTER ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3822104,PASSENGER VEHICLE,,,,
01/01/2018,8:56,BRONX,10462,40.852352,-73.85852,"(40.852352, -73.85852)",NEILL AVENUE                    ,PAULDING AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,3821441,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:00,MANHATTAN,10030,40.818424,-73.94515,"(40.818424, -73.94515)",WEST 138 STREET                 ,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3823945,PASSENGER VEHICLE,,,,
01/01/2018,9:00,,,40.773808,-73.8929,"(40.773808, -73.8929)",19 AVENUE                       ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3820668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/01/2018,9:00,,,,,,CROSS BRONX EXPWY SERVICE ROAD  ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3818890,LL,PASSENGER VEHICLE,,,
01/01/2018,9:00,,,40.865963,-73.92986,"(40.865963, -73.92986)",PAYSON AVENUE                   ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3821132,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01/01/2018,9:07,QUEENS,11101,,,,Queens Plaza East               ,Northern Boulevard,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3819058,TK,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:08,BRONX,10453,40.84863,-73.9213,"(40.84863, -73.9213)",POPHAM AVENUE                   ,WEST 175 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3819040,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:15,,,40.893444,-73.88365,"(40.893444, -73.88365)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821095,PASSENGER VEHICLE,,,,
01/01/2018,9:30,MANHATTAN,10001,40.750828,-74.00189,"(40.750828, -74.00189)",WEST 28 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3821971,TAXI,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:30,MANHATTAN,10011,40.738724,-74.00012,"(40.738724, -74.00012)",,,200       WEST 14 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,,,,,3819101,PASSENGER VEHICLE,,,,
01/01/2018,9:30,QUEENS,11435,40.70058,-73.80775,"(40.70058, -73.80775)",SUTPHIN BOULEVARD               ,ARCHER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3818878,SPORT UTILITY / STATION WAGON,TAXI,,,
01/01/2018,9:30,,,40.583412,-73.9713,"(40.583412, -73.9713)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3818946,PASSENGER VEHICLE,,,,
01/01/2018,9:30,QUEENS,11367,40.72992,-73.83308,"(40.72992, -73.83308)",PARK DRIVE EAST                 ,136 STREET,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,3823401,PASSENGER VEHICLE,,,,
01/01/2018,9:45,QUEENS,11004,40.74351,-73.717415,"(40.74351, -73.717415)",80 AVENUE                       ,LITTLE NECK PARKWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3818788,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:45,QUEENS,11354,40.76242,-73.82752,"(40.76242, -73.82752)",37 AVENUE                       ,UNION STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3820398,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/01/2018,9:49,BROOKLYN,11206,40.701878,-73.92986,"(40.701878, -73.92986)",,,257       MELROSE STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3820878,PASSENGER VEHICLE,,,,
01/02/2018,16:00,,,40.730846,-73.89146,"(40.730846, -73.89146)",72 PLACE                        ,53 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821670,SPORT UTILITY / STATION WAGON,,,,
01/02/2018,0:00,BROOKLYN,11206,40.695892,-73.944664,"(40.695892, -73.944664)",,,932       MYRTLE AVENUE                 ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3822088,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,0:00,BROOKLYN,11220,40.6446,-74.02161,"(40.6446, -74.02161)",58 STREET                       ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821652,PASSENGER VEHICLE,,,,
01/02/2018,0:00,BROOKLYN,11236,40.63531,-73.9005,"(40.63531, -73.9005)",AVENUE L                        ,REMSEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821411,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/02/2018,0:00,MANHATTAN,10003,40.73584,-73.98184,"(40.73584, -73.98184)",,,305       EAST 20 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3821129,LL,PASSENGER VEHICLE,,,
01/02/2018,0:00,MANHATTAN,10027,40.80897,-73.94833,"(40.80897, -73.94833)",WEST 125 STREET                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3824820,BICYCLE,PASSENGER VEHICLE,,,
01/02/2018,0:00,QUEENS,11413,40.674805,-73.74226,"(40.674805, -73.74226)",135 AVENUE                      ,229 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3822952,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,0:00,,,40.752052,-74.000984,"(40.752052, -74.000984)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3824293,TK,PASSENGER VEHICLE,,,
01/02/2018,0:00,,,40.6752,-73.86288,"(40.6752, -73.86288)",BELMONT AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821974,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,0:00,,,40.603832,-74.06895,"(40.603832, -74.06895)",STATEN ISLAND EXPRESSWAY        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3821251,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,0:01,QUEENS,11354,40.760994,-73.82443,"(40.760994, -73.82443)",BOWNE STREET                    ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3820772,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,0:10,BROOKLYN,11203,40.66111,-73.93137,"(40.66111, -73.93137)",,,505       UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821040,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,0:12,STATEN ISLAND,10312,40.544487,-74.176506,"(40.544487, -74.176506)",ARDEN AVENUE                    ,ANNADALE ROAD,,0,0,0,0,0,0,0,0,Animals Action,,,,,3822223,PASSENGER VEHICLE,,,,
01/02/2018,0:30,BROOKLYN,11239,,,,,,584       VANDALIA AVENUE               ,0,0,0,0,0,0,0,0,Cell Phone (hands-free),Unspecified,,,,3820867,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/02/2018,0:30,,,40.727566,-73.929276,"(40.727566, -73.929276)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3820890,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,10:00,BRONX,10460,40.831417,-73.887825,"(40.831417, -73.887825)",,,985       JENNINGS STREET               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3821942,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:00,,,40.58312,-74.09261,"(40.58312, -74.09261)",NAUGHTON AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3821381,SPORT UTILITY / STATION WAGON,,,,
01/02/2018,10:00,,,40.63695,-74.14004,"(40.63695, -74.14004)",NICHOLAS AVENUE                 ,HARRISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3821582,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:00,,,40.588512,-73.949356,"(40.588512, -73.949356)",OCEAN AVENUE                    ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3821192,PASSENGER VEHICLE,BICYCLE,,,
01/02/2018,10:01,,,40.804264,-73.91349,"(40.804264, -73.91349)",BRUCKNER BOULEVARD              ,EAST 137 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,,,,3821260,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/02/2018,10:10,QUEENS,11432,40.71071,-73.793045,"(40.71071, -73.793045)",HILLSIDE AVENUE                 ,169 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3823551,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:10,QUEENS,11432,40.711212,-73.79432,"(40.711212, -73.79432)",,,87-37     168 PLACE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3821105,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:15,BRONX,10475,40.88471,-73.83131,"(40.88471, -73.83131)",BOSTON ROAD                     ,DYRE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3822335,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:19,,,40.756035,-73.98695,"(40.756035, -73.98695)",7 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3828346,TAXI,PASSENGER VEHICLE,,,
01/02/2018,10:20,BROOKLYN,11222,40.7206,-73.95476,"(40.7206, -73.95476)",NORTH 12 STREET                 ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3821164,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:20,QUEENS,11372,,,,,,35-31     71 STREET                     ,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3822870,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
01/02/2018,10:20,,,40.7014,-73.91858,"(40.7014, -73.91858)",HIMROD STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3824807,SPORT UTILITY / STATION WAGON,,,,
01/02/2018,10:22,MANHATTAN,10016,40.748302,-73.97835,"(40.748302, -73.97835)",EAST 37 STREET                  ,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3821816,TAXI,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:26,BRONX,10474,40.812954,-73.89582,"(40.812954, -73.89582)",GARRISON AVENUE                 ,GRINNELL PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3820928,TRL,,,,
01/02/2018,10:30,BRONX,10453,40.84962,-73.91938,"(40.84962, -73.91938)",MONTGOMERY AVENUE               ,WEST 176 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3821142,SPORT UTILITY / STATION WAGON,TN,,,
01/02/2018,10:30,QUEENS,11101,40.756485,-73.94005,"(40.756485, -73.94005)",21 STREET                       ,39 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3821090,FB,,,,
01/02/2018,10:30,,,40.88689,-73.8576,"(40.88689, -73.8576)",BARNES AVENUE                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Outside Car Distraction,,,,3822311,PASSENGER VEHICLE,TAXI,,,
01/02/2018,10:31,BRONX,10451,40.818047,-73.92246,"(40.818047, -73.92246)",MORRIS AVENUE                   ,EAST 150 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3821261,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:31,BROOKLYN,11203,40.654434,-73.92139,"(40.654434, -73.92139)",REMSEN AVENUE                   ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821043,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,10:35,MANHATTAN,10019,,,,8 AVENUE                        ,WEST 56 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3821122,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:35,QUEENS,11692,40.593124,-73.79147,"(40.593124, -73.79147)",BEACH CHANNEL DRIVE             ,BEACH 62 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3826941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,10:40,BROOKLYN,11217,40.67377,-73.9716,"(40.67377, -73.9716)",,,279       BERKELEY PLACE                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3821303,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/02/2018,10:40,,,40.785805,-73.94286,"(40.785805, -73.94286)",EAST 100 STREET                 ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3823156,PASSENGER VEHICLE,FDNY,,,
01/02/2018,10:40,,,40.76685,-73.95376,"(40.76685, -73.95376)",YORK AVENUE                     ,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3821183,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/02/2018,10:45,BROOKLYN,11235,40.57738,-73.93916,"(40.57738, -73.93916)",,,1516      ORIENTAL BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3821107,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
01/02/2018,10:45,MANHATTAN,10011,40.74278,-74.005615,"(40.74278, -74.005615)",,,438       WEST 16 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3824282,TK,,,,
01/02/2018,10:46,,,40.80853,-73.90497,"(40.80853, -73.90497)",BRUCKNER BOULEVARD              ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Other Vehicular,,,,3821262,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/02/2018,10:48,,,,,,SHORE ROAD                      ,CITY ISLAND ROAD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3822009,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:50,QUEENS,11364,40.74877,-73.75656,"(40.74877, -73.75656)",,,61-58     SPRINGFIELD BOULEVARD         ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3821082,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:52,,,40.730442,-73.91367,"(40.730442, -73.91367)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821345,TR/KI,SPORT UTILITY / STATION WAGON,,,
01/02/2018,10:57,BRONX,10456,40.83087,-73.902855,"(40.83087, -73.902855)",,,1250      FRANKLIN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3821219,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2018,11:00,BROOKLYN,11218,40.639088,-73.98073,"(40.639088, -73.98073)",37 STREET                       ,15 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3822519,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/02/2018,11:00,MANHATTAN,10001,40.749985,-74.00375,"(40.749985, -74.00375)",,,526       WEST 26 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3824278,PASSENGER VEHICLE,,,,
01/02/2018,11:00,QUEENS,11368,40.75632,-73.86046,"(40.75632, -73.86046)",,,108-17    34 AVENUE                     ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3821696,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/02/2018,11:00,QUEENS,11369,40.767204,-73.87499,"(40.767204, -73.87499)",,,23-55     95 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3822879,PASSENGER VEHICLE,,,,
01/02/2018,11:00,,,40.665142,-73.99669,"(40.665142, -73.99669)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3821010,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/02/2018,11:00,,,40.80355,-73.91472,"(40.80355, -73.91472)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3821239,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
